origin_airport_name,destination_airport_name,count
Auckland International Airport,Singapore Changi Airport,3
Tokyo Haneda International Airport,Charles de Gaulle International Airport,3
Amsterdam Airport Schiphol,Salt Lake City International Airport,3
Logan International Airport,Hamad International Airport,3
Paphos International Airport,Bournemouth Airport,3
