id,manufacturer,aircraft_name,airline_name
356e391d,Airbus,Airbus A380-800,Emirates
356e4f36,Boeing,Boeing 777-200,American Airlines
356e70d2,Boeing,Boeing 787-8,Avianca
356f7027,Airbus,Airbus A320neo,easyJet
