id,manufacturer,aircraft_name,airline_name
356ded66,Airbus,Airbus A380-800,Lufthansa Cargo
356e2d47,Boeing,Boeing 777-300ER,Turkish Airlines
356e4742,Airbus,Airbus A340-300,Edelweiss Air
356f2688,Boeing,Boeing 787-9,Royal Air Maroc
356f46b0,Boeing,Boeing 747-400,Lufthansa Cargo
356f5cf2,Airbus,Airbus A330-200,TAP Portugal
