id,manufacturer,aircraft_name,airline_name
356e38cd,Boeing,Boeing 787-9,American Airlines
356e6787,Airbus,Airbus A330-900neo,Condor
356e6966,Boeing,Boeing 777-200,American Airlines
356ea820,Boeing,Boeing 787-8,Air Europa
356eba6c,Boeing,Boeing 767-300,South Airlines
356f0fa4,Boeing,Boeing 787-8,Avianca
356f3908,Boeing,Boeing 777-300ER,Air India
356f7504,Unknown,Boeing 737 MAX 9,Alaska Airlines
356fa33c,Airbus,Airbus A321neo,VietJet Air
