id,manufacturer,aircraft_name,airline_name
356e27a1,Boeing,Boeing 747-400,Asiana Airlines
356e71b6,Boeing,Boeing 777-200,British Airways
356ec255,Boeing,Boeing 787-9,Air France
356ec876,Boeing,Boeing 747-8,Lufthansa Cargo
356edcae,Airbus,Airbus A350-900,Lufthansa Cargo
356f608e,Airbus,Airbus A330-300,China Eastern Airlines
356f78ce,Boeing,Boeing 777-300ER,Ethiopian Airlines
356f8c49,Boeing,Boeing 787-8,Air India
356f9a83,Airbus,Airbus A330-300,China Eastern Airlines
