id,manufacturer,aircraft_name,airline_name
356e19ca,Boeing,Boeing 787-9,American Airlines
356e6c5a,Airbus,Airbus A330-200,China Eastern Airlines
356ea791,Airbus,Airbus A330-300,Delta Air Lines
356fa5a8,Airbus,Airbus A321,American Airlines
356faad2,Unknown,Boeing 737 MAX 9,Copa Airlines
