id,manufacturer,aircraft_name,airline_name
356f19b4,Boeing,Boeing 787-9,El Al
356f42cc,Boeing,Boeing 787-9,EVA Air
356f77a7,Unknown,Boeing 737-800,Southwest Airlines
356f9799,Airbus,Airbus A330-900neo,Alitalia
