id,manufacturer,aircraft_name,airline_name
356e857e,Boeing,Boeing 787-9,KLM
356ed129,Boeing,Boeing 777-300ER,Emirates
356fa549,Unknown,Boeing 737 MAX 9,Alaska Airlines
