id,manufacturer,aircraft_name,airline_name
356e25fd,Airbus,Airbus A330-900neo,Condor
356e8d69,Boeing,Boeing 777-300ER,Air France
356ea761,Boeing,Boeing 787-9,United Airlines
356f918c,Boeing,Boeing 767-300,Delta Air Lines
