id,manufacturer,aircraft_name,airline_name
356e6286,Boeing,Boeing 777-200,United Airlines
356edb37,Boeing,Boeing 787-9,British Airways
356f0e99,Boeing,Boeing 787-9,Turkish Airlines
356f5234,Boeing,Boeing 777-200,American Airlines
356f725c,Airbus,Airbus A350-900,China Eastern Airlines
356f8f42,Airbus,Airbus A330-300,European Air Transport
356f9fce,Boeing,Boeing 787-9,Qatar Airways
