id,manufacturer,aircraft_name,airline_name
356e2379,Airbus,Airbus A330-300,Shenzhen Airlines
356e28ea,Boeing,Boeing 747-400,Atlas Air
356e3ebc,Boeing,Boeing 777-200LR,Singapore Airlines
356e58c1,Boeing,Boeing 777-300ER,EVA Air
356f3ebb,Boeing,Boeing 787-9,Virgin Atlantic
356f7f36,Boeing,Boeing 777-200LR,Air China
356f877d,Airbus,Airbus A350-900,Air China
