id,manufacturer,aircraft_name,airline_name
356e05d2,Airbus,Airbus A350-900,China Airlines
356e4edd,Airbus,Airbus A350-900,Turkish Airlines
356e809f,Airbus,Airbus A330-300,Aer Lingus
356f615c,Cessna,Cessna Citation Longitude,New England Airlines
356f92ec,Boeing,Boeing 777-300ER,Cathay Pacific
