id,manufacturer,aircraft_name,airline_name
356ef935,Airbus,Airbus A380-800,Emirates
356f3e49,Airbus,Airbus A340-300,South African Airways
356f9ae0,Boeing,Boeing 787-8,Azerbaijan Airlines
