id,manufacturer,aircraft_name,airline_name
356dab6e,Boeing,Boeing 787-9,Air Canada
356e6990,Boeing,Boeing 777-300ER,Air France
356f1325,Boeing,Boeing 777-200,United Airlines
356f1940,Boeing,Boeing 777-200,United Airlines
356f1dca,Airbus,Airbus A330-300,Virgin Atlantic
356f950c,Boeing,Boeing 737,United Airlines
356f971e,Airbus,Airbus A350-900,Air China
356f9c97,Airbus,Airbus A350-900,Singapore Airlines
356fa8f2,Boeing,Boeing 787-10,Singapore Airlines
