id,manufacturer,aircraft_name,airline_name
356e71e0,Boeing,Boeing 787-9,Turkish Airlines
356f11d1,Boeing,Boeing 767-300,United Airlines
356f1a4d,Boeing,Boeing 777-300ER,United Airlines
356f724f,Boeing,Boeing 787-8,Air Japan
356fa00f,Boeing,Boeing 787-8,Scoot
