id,manufacturer,aircraft_name,airline_name
356e5213,Boeing,Boeing 787-9,Virgin Atlantic
356e8986,Airbus,Airbus A350-900,Finnair
356f6b14,Boeing,Boeing 777-300ER,Emirates
356f7f5b,Boeing,Boeing 767-300,LATAM Chile
356f9250,Boeing,Boeing 777-300ER,Emirates
356fa8ed,Airbus,Airbus A220-100,Delta Air Lines
