id,manufacturer,aircraft_name,airline_name
356e4896,Airbus,Airbus A350-900,Iberia
356eaab0,Boeing,Boeing 767-300,Delta Air Lines
356ebee4,Airbus,Airbus A330-300,T'way Air
356ed42a,Airbus,Airbus A350-900,Evelop Airlines
356f6217,Airbus,Airbus A330-200,China Eastern Airlines
356f824f,Boeing,Boeing 787-9,Norse Atlantic Airways
