id,manufacturer,aircraft_name,airline_name
356e0d05,Airbus,Airbus A350-1000,Cathay Pacific
356f1d2f,Boeing,Boeing 787-8,Royal Air Maroc
356f5f66,Airbus,Airbus A350-900,China Eastern Airlines
356f67ff,Boeing,Boeing 777-300ER,Cathay Pacific
