id,manufacturer,aircraft_name,airline_name
356e72e4,Boeing,Boeing 777-300ER,Turkish Airlines
356f0b38,Boeing,Boeing 777-200LR,Lufthansa Cargo
356f51e8,Boeing,Boeing 747-400,Aero Caribbean
356f7917,Airbus,Airbus A321neo,American Airlines
