id,manufacturer,aircraft_name,airline_name
356e6e96,Boeing,Boeing 777-200,British Airways
356e9fbd,Boeing,Boeing 787-9,Air Europa
356f1be3,Boeing,Boeing 777-200LR,Qatar Airways
356f3e70,Boeing,Boeing 777-200LR,Air China
356f874e,Airbus,Airbus A330-300,Iberia
