id,manufacturer,aircraft_name,airline_name
356eb4b2,Boeing,Boeing 777-200LR,China Southern Airlines
356ed310,Airbus,Airbus A350-1000,British Airways
356ee703,Boeing,Boeing 777-300ER,Turkish Airlines
356f2520,Airbus,Airbus A321neo,American Airlines
356f5a01,Boeing,Boeing 777-300ER,China Airlines
356f80ad,Airbus,Airbus A321,JetBlue
356f8920,Airbus,Airbus A330-300,Malaysia Airlines
356f8cdf,Boeing,Boeing 777-300ER,Qatar Airways
356f9ba3,Airbus,Airbus A330-900neo,Corsair
