id,manufacturer,aircraft_name,airline_name
356e4914,Boeing,Boeing 777-200,KLM
356f36f9,Airbus,Airbus A350-900,China Airlines
356f40ff,Boeing,Boeing 787-8,British Airways
356f4354,Boeing,Boeing 747-8,Nippon Cargo Airlines
356f72ae,Boeing,Boeing 747-8,Cargolux
356f83f8,Airbus,Airbus A350-1000,Etihad Airways
