id,manufacturer,aircraft_name,airline_name
356e37ea,Boeing,Boeing 787-9,British Airways
356e7fe3,Airbus,Airbus A350-900,Finnair
356ec921,Boeing,Boeing 777-200,United Airlines
356f67ed,Airbus,Airbus A350-900,Singapore Airlines
356f7dad,Airbus,Airbus A330-200,Aerolíneas Argentinas
356fa96e,Airbus,Airbus A320neo,China Eastern Airlines
