id,manufacturer,aircraft_name,airline_name
356ea8ed,Boeing,Boeing 787-8,Groznyy Avia
356ee15f,Boeing,Boeing 787-9,KLM
356f43f4,Airbus,Airbus A321,American Airlines
356f6e85,Boeing,Boeing 777-300ER,Qatar Airways
356f91f6,Boeing,Boeing 757-200,Icelandair
356f96f9,Boeing,Boeing 737 MAX 8,Southwest Airlines
356f9f00,Airbus,Airbus A330-300,Turkish Airlines
