id,manufacturer,aircraft_name,airline_name
356ee751,Boeing,Boeing 777-200,Air France
356f4b5f,Boeing,Boeing 777-300ER,Emirates
356f58c1,Airbus,Airbus A321neo,American Airlines
356f62f2,Boeing,Boeing 777-200,United Airlines
356f7e29,Unknown,Boeing 737-800,Malindo Airways
