id,manufacturer,aircraft_name,airline_name
356e4b58,Boeing,Boeing 787-9,Turkish Airlines
356f4f9a,Airbus,Airbus A330-300,Air China
356f5125,Airbus,Airbus A330-300,China Eastern Airlines
356f553b,Boeing,Boeing 787-9,AeroMexico
356f745e,Airbus,Airbus A350-900,Thai Airways
356f7555,Boeing,Boeing 777-200,Austrian Airlines
356f83ec,Boeing,Boeing 767-300,United Airlines
356f9315,Boeing,Boeing 777-300ER,Emirates
356fac74,Boeing,Boeing 777-300ER,Qatar Airways
