id,manufacturer,aircraft_name,airline_name
356ea2cc,Airbus,Airbus A350-900,Thai Airways
356f31f4,Airbus,Airbus A350-900,Thai Airways
356f4633,Boeing,Boeing 777-300ER,Aeroflot
356f4fcf,Airbus,Airbus A350-900,DAC East Africa
356f6ce9,Boeing,Boeing 747 Dreamlifter,Atlas Air
356f6d34,Boeing,Boeing 737-900,United Airlines
356f9e2a,Airbus,Airbus A330-300,Discover Airlines
