id,manufacturer,aircraft_name,airline_name
356de7ec,Airbus,Airbus A380-800,Emirates
356e5f70,Airbus,Airbus A330-200,Aerolíneas Argentinas
356e904b,Boeing,Boeing 787-8,Jetstar
356ea5f2,Boeing,Boeing 777-300ER,Cathay Pacific
356ecb67,Boeing,Boeing 747-400,Atlas Air
356f5f60,Airbus,Airbus A330-200,Beijing Capital Airlines
356f9100,Boeing,Boeing 787-8,Groznyy Avia
