id,manufacturer,aircraft_name,airline_name
356f3bd4,Boeing,Boeing 777-300ER,EgyptAir
356f419f,Boeing,Boeing 787-9,Saudia
356f5ee2,Airbus,Airbus A350-1000,Japan Airlines
356f7152,Boeing,Boeing 777-300ER,China Eastern Airlines
356f73ae,Boeing,Boeing 787-9,Korean Air
356f83e8,Boeing,Boeing 777-300ER,Emirates
356fb3fb,Airbus,Airbus A330-300,AirAsia X
