id,manufacturer,aircraft_name,airline_name
356e2470,Airbus,Airbus A350-900,Scandinavian Airlines
356f2b4a,Boeing,Boeing 767-300,United Airlines
356f4a84,Airbus,Airbus A350-900,Air France
356f75fc,Airbus,Airbus A330-900neo,TAP Portugal
356f7e62,Airbus,Airbus A321,American Airlines
356fae50,Unknown,Boeing 737-800,Copa Airlines
356fae81,Boeing,Boeing 747-400,Asiana Airlines
