id,manufacturer,aircraft_name,airline_name
356e741f,Boeing,Boeing 777-300ER,Turkish Airlines
356f8fb3,Airbus,Airbus A321neo,Delta Air Lines
356fa907,Unknown,Boeing 737 MAX 9,United Airlines
