id,manufacturer,aircraft_name,airline_name
356d91b6,Airbus,Airbus A380-800,Emirates
356ec76a,Boeing,Boeing 767-300,United Airlines
356edae8,Boeing,Boeing 777-200LR,Emirates
356f0ea3,Boeing,Boeing 777-200,Austrian Airlines
356f723e,Airbus,Airbus A320,Uzbekistan Airways
356f8405,Boeing,Boeing 737-900,Alaska Airlines
356f90f1,Airbus,Airbus A380-800,Emirates
