id,manufacturer,aircraft_name,airline_name
356f474b,Airbus,Airbus A350-900,Singapore Airlines
356f676c,Boeing,Boeing 747-400,Thomas Cook Airlines Belgium
356f6d41,Airbus,Airbus A220-300,Air Canada
356f903f,Airbus,Airbus A320,Nepal Airlines
356fa8e4,Boeing,Boeing 747-8,Cathay Pacific
