id,manufacturer,aircraft_name,airline_name
356e2d9f,Boeing,Boeing 777-200LR,Air Antilles Express
356e4634,Boeing,Boeing 787-8,LATAM Chile
356f5b2a,Airbus,Airbus A350-1000,British Airways
356f7bd4,Airbus,Airbus A350-900,Singapore Airlines
