id,manufacturer,aircraft_name,airline_name
356f19cd,Airbus,Airbus A330-200,Aerolíneas Argentinas
356f42bd,Airbus,Airbus A380-800,Qantas
356f44c8,Boeing,Boeing 737 MAX 8,SpiceJet
356fae38,Airbus,Airbus A321neo,United Airlines
