id,manufacturer,aircraft_name,airline_name
356f1e5c,Airbus,Airbus A330-300,TAP Portugal
356f7c19,Boeing,Boeing 787-9,Air Europa
356fa4a3,Airbus,Airbus A330-300,Sichuan Airlines
