id,manufacturer,aircraft_name,airline_name
356e903e,Boeing,Boeing 777-300ER,Turkish Airlines
356ede40,Airbus,Airbus A350-1000,Virgin Atlantic
356f0b8c,Boeing,Boeing 777-300ER,Cathay Pacific
356f252b,Boeing,Boeing 777-300ER,Kuwait Airways
356f279a,Boeing,Boeing 777-300ER,Qatar Airways
356f3caa,Boeing,Boeing 787-9,United Airlines
