id,manufacturer,aircraft_name,airline_name
356d9e55,Airbus,Airbus A350-900,Singapore Airlines
356e003d,Boeing,Boeing 777-300ER,China Airlines
356e5dbc,Airbus,Airbus A350-900,Air France
356f2935,Airbus,Airbus A330-300,Royal Air Maroc
356f3e41,Boeing,Boeing 747-400,ALS
356f6a7b,Boeing,Boeing 777-200LR,Atlas Air
356fb257,Boeing,Boeing 737-900,United Airlines
