id,manufacturer,aircraft_name,airline_name
356ddce5,Boeing,Boeing 777-200LR,China Cargo Airlines
356ed566,Boeing,Boeing 777-300ER,All Nippon Airways
356f673e,Airbus,Airbus A330-300,Sichuan Airlines
