id,manufacturer,aircraft_name,airline_name
356e469c,Airbus,Airbus A350-900,Singapore Airlines
356ead2f,Airbus,Airbus A380-800,Emirates
356ed9ac,Boeing,Boeing 777-300ER,Turkish Airlines
356f878d,Airbus,Airbus A321neo,Turkish Airlines
356f90d8,Boeing,Boeing 777-200LR,Fedex
356f97b3,Unknown,Boeing 737-800,Batik Air
356faa5b,Airbus,Airbus A330-300,Philippine Airlines
