id,manufacturer,aircraft_name,airline_name
356f2835,Boeing,Boeing 777-200LR,Qatar Airways
356f3c89,Boeing,Boeing 777-300ER,EVA Air
356f6c12,Unknown,Boeing 757-300,Delta Air Lines
356f9a6b,Boeing,Boeing 737 MAX 8,Shandong Airlines
356fb1b6,Unknown,Boeing 737-800,Malaysia Airlines
