id,manufacturer,aircraft_name,airline_name
356e096f,Boeing,Boeing 777-200LR,DHL Air UK
356e7361,Boeing,Boeing 777-300ER,Qatar Airways
356f54cc,Boeing,Boeing 777-300ER,IndiGo
356f85a9,Airbus,Airbus A350-900,Asiana Airlines
356f8d5e,Boeing,Boeing 787-9,Etihad Airways
356fabc4,Boeing,Boeing 777-300ER,Emirates
