id,manufacturer,aircraft_name,airline_name
356e3e9b,Airbus,Airbus A330-200,Iberia
356e4a94,Boeing,Boeing 787-9,Virgin Atlantic
356e8dbe,Boeing,Boeing 747-8,Lufthansa Cargo
356e96ad,Boeing,Boeing 747-8,Cathay Pacific
356ed351,Boeing,Boeing 787-9,All Nippon Airways
356f90b5,Airbus,Airbus A350-900,French Bee
356f943e,Embraer,Embraer 175 (long wing),United Airlines
356fa987,Boeing,Boeing 737 MAX 8,Flair Airlines
356fb031,Unknown,Boeing 737-800,Southwest Airlines
