id,manufacturer,aircraft_name,airline_name
356de71d,Boeing,Boeing 787-9,Air France
356eb407,Boeing,Boeing 777-300ER,EVA Air
356f435a,Airbus,Airbus A330-300,China Southern Airlines
356f6c4c,Boeing,Boeing 777-200LR,EVA Air
356f7580,Boeing,Boeing 737-900,United Airlines
356f799d,Airbus,Airbus A330-300,Turkish Airlines
356f97c7,Boeing,Boeing 767-300,Icelandair
356f9ffd,Airbus,Airbus A320,JetBlue
356fa1c8,Airbus,Airbus A320,Avianca
