id,manufacturer,aircraft_name,airline_name
356f2d8b,Boeing,Boeing 777-300ER,American Airlines
356f2ee3,Boeing,Boeing 787-10,British Airways
356f7760,Unknown,Boeing 737-800,Alaska Airlines
356f95ea,Airbus,Airbus A330-200,China Eastern Airlines
