id,manufacturer,aircraft_name,airline_name
356e5ae5,Boeing,Boeing 787-9,Air New Zealand
356e60ec,Airbus,Airbus A330-300,Scandinavian Airlines
356e7c8f,Airbus,Airbus A330-900neo,Delta Air Lines
356ef1c0,Boeing,Boeing 777-300ER,China Airlines
356f5f5c,Boeing,Boeing 777-200LR,Atlas Air
356f7df4,Boeing,Boeing 777-300ER,Turkish Airlines
356f851a,Airbus,Airbus A350-900,Turkish Airlines
