id,manufacturer,aircraft_name,airline_name
356f6643,Airbus,Airbus A330-300,China Southern Airlines
356f6822,Airbus,Airbus A320neo,Jazeera Airways
356f95d5,Boeing,Boeing 747-400,Cathay Pacific
