id,manufacturer,aircraft_name,airline_name
356e23a8,Airbus,Airbus A380-800,Singapore Airlines
356e2a18,Airbus,Airbus A380-800,Qatar Airways
356e6596,Boeing,Boeing 777-300ER,Thai Airways
356ec494,Airbus,Airbus A350-900,Lufthansa Cargo
356ee377,Airbus,Airbus A350-900,Finnair
356f0bc3,Boeing,Boeing 767-400,Delta Air Lines
356f5a49,Boeing,Boeing 777-200,British Airways
356f9d7a,Boeing,Boeing 737 MAX 8,Southwest Airlines
