id,manufacturer,aircraft_name,airline_name
356e1fbe,Boeing,Boeing 777-300ER,Singapore Airlines
356e936c,Airbus,Airbus A350-900,Delta Air Lines
356e9a8a,Boeing,Boeing 777-200,British Airways
356ed3fb,Airbus,Airbus A330-300,Aer Lingus
356f0f12,Boeing,Boeing 787-10,British Airways
356fa472,Fairchild,Fairchild Swearingen Metroliner,FlyEgypt
