id,manufacturer,aircraft_name,airline_name
356f0846,Boeing,Boeing 777-200LR,Fedex
356f5579,Airbus,Airbus A330-300,VietJet Air
356f59d2,Boeing,Boeing 787-10,Singapore Airlines
356f6634,Boeing,Boeing 777-200LR,Korean Air
356f7be6,Boeing,Boeing 777-300ER,Cathay Pacific
356fa6c7,Unknown,Boeing 737-800,Jin Air
356fae27,Airbus,Airbus A321neo,Wizz Air
