id,manufacturer,aircraft_name,airline_name
356e99d6,Airbus,Airbus A350-900,Turkish Airlines
356f8fc9,Boeing,Boeing 787-8,Avianca
356f91d5,Boeing,Boeing 787-9,Etihad Airways
356fa3d4,Airbus,Airbus A340-600,Mahan Airlines
356faad8,Boeing,Boeing 767-300,Delta Air Lines
356faf64,Boeing,Boeing 777-300ER,All Nippon Airways
