id,manufacturer,aircraft_name,airline_name
356e5474,Airbus,Airbus A350-900,Iberia
356ee4c2,Airbus,Airbus A330-900neo,Delta Air Lines
356f440e,Boeing,Boeing 737 MAX 8,Southwest Airlines
356f465f,Boeing,Boeing 787-8,Avianca
356f516e,Boeing,Boeing 777-300ER,Air Austral
356f7d91,Airbus,Airbus A330-300,EgyptAir
356f9c81,Boeing,Boeing 787-9,Norse Atlantic Airways
