id,manufacturer,aircraft_name,airline_name
356ec12a,Airbus,Airbus A350-900,Delta Air Lines
356f7afa,Boeing,Boeing 747-400,Atlas Air
356fa5d2,Boeing,Boeing 787-9,All Nippon Airways
