id,manufacturer,aircraft_name,airline_name
356e63bf,Boeing,Boeing 777-300ER,Air France
356e9dc1,Boeing,Boeing 787-9,China Southern Airlines
356f1483,Boeing,Boeing 777-200LR,Ethiopian Airlines
356f5478,Airbus,Airbus A350-900,Aeroflot
356f5e41,Boeing,Boeing 787-9,Air Europa
356f84ef,Unknown,Boeing 737 MAX 9,Air Tanzania
356f9494,Boeing,Boeing 777-200LR,Qatar Airways
356fa94f,Boeing,Boeing 787-9,United Airlines
356fad17,Airbus,Airbus A321,VietJet Air
