id,manufacturer,aircraft_name,airline_name
356ea86c,Boeing,Boeing 777-200LR,Qatar Airways
356f2ffd,Airbus,Airbus A330-300,Virgin Atlantic
356f697f,Boeing,Boeing 767-300,Delta Air Lines
356f8711,Boeing,Boeing 777-200,British Airways
356faac5,Airbus,Airbus A321neo,Gulf Air
356fab6b,Airbus,Airbus A321neo,Wizz Air
