id,manufacturer,aircraft_name,airline_name
356de8b3,Boeing,Boeing 747-8,UPS Airlines
356e5378,Boeing,Boeing 787-9,Air Canada
356efb2a,Boeing,Boeing 747-400,Cronos Airlines
356efe90,Airbus,Airbus A330-300,Turkish Airlines
356f0d3c,Boeing,Boeing 777-200,KLM
356f2512,Boeing,Boeing 747-8,Atlas Air
356f457a,Boeing,Boeing 747-8,Cathay Pacific
356f96d3,Boeing,Boeing 777-300ER,Korean Air
356fb3de,Airbus,Airbus A330-300,Discover Airlines
