id,manufacturer,aircraft_name,airline_name
356e2924,Airbus,Airbus A350-900,Iberia
356f40a7,Airbus,Airbus A330-300,Turkish Airlines
356f4871,Boeing,Boeing 737 MAX 8,Jin Air
356f6a05,Airbus,Airbus A350-900,Asiana Airlines
356f8e3d,Boeing,Boeing 787-9,Korean Air
356fa9c1,Boeing,Boeing 777-200,Pakistan International Airlines (PIA)
