id,manufacturer,aircraft_name,airline_name
356e7279,Boeing,Boeing 777-300ER,Turkish Airlines
356f45b5,Boeing,Boeing 747-8,Cargolux
356f5558,Boeing,Boeing 787-9,Turkish Airlines
356f5866,Airbus,Airbus A321,JetBlue
356f6294,Boeing,Boeing 737 MAX 8,Arajet
356f7716,Airbus,Airbus A321neo,TAP Portugal
