id,manufacturer,aircraft_name,airline_name
356ef643,Boeing,Boeing 777-200,British Airways
356f06a7,Boeing,Boeing 787-9,Turkish Airlines
356f12ea,Airbus,Airbus A350-900,Iberia
356f5405,Unknown,Boeing 757-300,United Airlines
356f92da,Boeing,Boeing 777-300,Korean Air
356fa445,Boeing,Boeing 787-9,Biman Bangladesh Airline
356fa884,Boeing,Boeing 787-8,Scoot
