id,manufacturer,aircraft_name,airline_name
356e09b9,Boeing,Boeing 777-300ER,Japan Airlines
356ed2bd,Boeing,Boeing 787-8,Ethiopian Airlines
356f5d75,Airbus,Airbus A330-300,AirAsia X
356f6866,Boeing,Boeing 787-8,Royal Brunei
356f8eff,Airbus,Airbus A320,JetBlue
356fa8fb,Boeing,Boeing 787-9,Turkish Airlines
356fb3ad,Unknown,Boeing 737 MAX 9,Alaska Airlines
356fb478,Unknown,Boeing 737-800,Thomson Airways
