id,manufacturer,aircraft_name,airline_name
356eedca,Airbus,Airbus A350-900,Finnair
356f1504,Boeing,Boeing 787-8,Air India
356f27b2,Boeing,Boeing 787-9,EVA Air
356f2831,Boeing,Boeing 767-300,Delta Air Lines
356f9444,Unknown,Boeing 737-800,Jeju Air
356fb21e,Boeing,Boeing 787-9,KLM
356fb3b8,Airbus,Airbus A319,American Airlines
