id,manufacturer,aircraft_name,airline_name
356e244f,Boeing,Boeing 787-9,United Airlines
356e743f,Airbus,Airbus A330-200,Air Transat
356ef98a,Airbus,Airbus A380-800,Qatar Airways
356f3887,Boeing,Boeing 777-300ER,Qatar Airways
356f56bf,Airbus,Airbus A350-900,Singapore Airlines
