id,manufacturer,aircraft_name,airline_name
356ea163,Boeing,Boeing 777-200,American Airlines
356ebce4,Boeing,Boeing 787-9,United Airlines
356ed15e,Boeing,Boeing 777-200,United Airlines
356f8cd9,Boeing,Boeing 787-9,British Airways
356f9348,Unknown,Boeing 737-800,Nord Wind
356fa985,Airbus,Airbus A320,JetBlue
356fb28a,Airbus,Airbus A320neo,Frontier Airlines
