id,manufacturer,aircraft_name,airline_name
356e68f2,Boeing,Boeing 787-9,LATAM Chile
356f3f09,Airbus,Airbus A350-900,China Airlines
356f4a8d,Boeing,Boeing 787-9,XiamenAir
356f6c86,Boeing,Boeing 777-200LR,Korean Air
356f7f30,Boeing,Boeing 777-300ER,Qatar Airways
356f8a98,Boeing,Boeing 787-10,Vietnam Airlines
356f98ac,Boeing,Boeing 737 MAX 8,United Airlines
356fa7f1,Boeing,Boeing 787-9,Air China
